StateFIPS,State,CountyFIPS,County,Year,Value
6,California,6059,Orange,2000,4.1
6,California,6059,Orange,2001,4.3
6,California,6059,Orange,2002,4.4
6,California,6059,Orange,2003,4.3
6,California,6059,Orange,2004,4.6
6,California,6059,Orange,2005,4.6
6,California,6059,Orange,2006,4.6
6,California,6059,Orange,2007,4.9
6,California,6059,Orange,2008,4.7
6,California,6059,Orange,2009,4.9
6,California,6059,Orange,2010,4.8
6,California,6059,Orange,2011,4.9
6,California,6059,Orange,2012,4.6
6,California,6059,Orange,2013,4.6
6,California,6059,Orange,2014,4.6
6,California,6059,Orange,2015,4.7
6,California,6059,Orange,2016,4.8
6,California,6059,Orange,2017,4.5
6,California,6059,Orange,2018,4.7
6,California,6059,Orange,2019,5.1
6,California,6059,Orange,2020,4.9
6,California,6061,Placer,2000,4.5
6,California,6061,Placer,2001,4.3
6,California,6061,Placer,2002,4
6,California,6061,Placer,2003,4
6,California,6061,Placer,2004,4.4
6,California,6061,Placer,2005,4.2
6,California,6061,Placer,2006,3.9
6,California,6061,Placer,2007,4.3
6,California,6061,Placer,2008,3.4
6,California,6061,Placer,2009,3.6
6,California,6061,Placer,2010,3.5
6,California,6061,Placer,2011,4.2
6,California,6061,Placer,2012,4.5
6,California,6061,Placer,2013,3.2
6,California,6061,Placer,2014,3.9
6,California,6061,Placer,2015,4
6,California,6061,Placer,2016,3.8
6,California,6061,Placer,2017,4.4
6,California,6061,Placer,2018,3.9
6,California,6061,Placer,2019,4.4
6,California,6061,Placer,2020,4.1
6,California,6063,Plumas,2000,Suppressed
6,California,6063,Plumas,2001,Suppressed
6,California,6063,Plumas,2002,Suppressed
6,California,6063,Plumas,2003,Suppressed
6,California,6063,Plumas,2004,Suppressed
6,California,6063,Plumas,2005,Suppressed
6,California,6063,Plumas,2006,Suppressed
6,California,6063,Plumas,2007,Suppressed
6,California,6063,Plumas,2008,Suppressed
6,California,6063,Plumas,2009,Suppressed
6,California,6063,Plumas,2010,Suppressed
6,California,6063,Plumas,2011,Suppressed
6,California,6063,Plumas,2012,Suppressed
6,California,6063,Plumas,2013,Suppressed
6,California,6063,Plumas,2014,Suppressed
6,California,6063,Plumas,2015,12.4
6,California,6063,Plumas,2016,Suppressed
6,California,6063,Plumas,2017,Suppressed
6,California,6063,Plumas,2018,Suppressed
6,California,6063,Plumas,2019,Suppressed
6,California,6063,Plumas,2020,Suppressed
6,California,6065,Riverside,2000,5
6,California,6065,Riverside,2001,4.8
6,California,6065,Riverside,2002,4.7
6,California,6065,Riverside,2003,5
6,California,6065,Riverside,2004,4.9
6,California,6065,Riverside,2005,5.2
6,California,6065,Riverside,2006,5.1
6,California,6065,Riverside,2007,5.1
6,California,6065,Riverside,2008,5
6,California,6065,Riverside,2009,5
6,California,6065,Riverside,2010,5.1
6,California,6065,Riverside,2011,4.9
6,California,6065,Riverside,2012,5.1
6,California,6065,Riverside,2013,5.1
6,California,6065,Riverside,2014,5
6,California,6065,Riverside,2015,5.2
6,California,6065,Riverside,2016,5.4
6,California,6065,Riverside,2017,5.3
6,California,6065,Riverside,2018,5.5
6,California,6065,Riverside,2019,5.5
6,California,6065,Riverside,2020,5.4
6,California,6067,Sacramento,2000,5.3
6,California,6067,Sacramento,2001,5.2
6,California,6067,Sacramento,2002,4.9
6,California,6067,Sacramento,2003,5
6,California,6067,Sacramento,2004,5.4
6,California,6067,Sacramento,2005,5.2
6,California,6067,Sacramento,2006,5.6
6,California,6067,Sacramento,2007,5.4
6,California,6067,Sacramento,2008,5.2
6,California,6067,Sacramento,2009,5.3
6,California,6067,Sacramento,2010,5.5
6,California,6067,Sacramento,2011,5.1
6,California,6067,Sacramento,2012,5.3
6,California,6067,Sacramento,2013,5.3
6,California,6067,Sacramento,2014,5.4
6,California,6067,Sacramento,2015,5.5
6,California,6067,Sacramento,2016,5.3
6,California,6067,Sacramento,2017,5.7
6,California,6067,Sacramento,2018,5.4
6,California,6067,Sacramento,2019,5.6
6,California,6067,Sacramento,2020,6.1
6,California,6069,San Benito,2000,4.7
6,California,6069,San Benito,2001,4.3
6,California,6069,San Benito,2002,3.4
6,California,6069,San Benito,2003,3.9
6,California,6069,San Benito,2004,3.8
6,California,6069,San Benito,2005,4.9
6,California,6069,San Benito,2006,4.4
6,California,6069,San Benito,2007,4.8
6,California,6069,San Benito,2008,5.7
6,California,6069,San Benito,2009,3.7
6,California,6069,San Benito,2010,4.7
6,California,6069,San Benito,2011,5.3
6,California,6069,San Benito,2012,3.4
6,California,6069,San Benito,2013,5.7
6,California,6069,San Benito,2014,Suppressed
6,California,6069,San Benito,2015,6.5
6,California,6069,San Benito,2016,4.3
6,California,6069,San Benito,2017,4.8
6,California,6069,San Benito,2018,4.9
6,California,6069,San Benito,2019,5
6,California,6069,San Benito,2020,6.9
6,California,6071,San Bernardino,2000,5.1
6,California,6071,San Bernardino,2001,5.3
6,California,6071,San Bernardino,2002,5.5
6,California,6071,San Bernardino,2003,5.3
6,California,6071,San Bernardino,2004,5.9
6,California,6071,San Bernardino,2005,5.7
6,California,6071,San Bernardino,2006,5.4
6,California,6071,San Bernardino,2007,5.6
6,California,6071,San Bernardino,2008,5.7
6,California,6071,San Bernardino,2009,5.6
6,California,6071,San Bernardino,2010,5.7
6,California,6071,San Bernardino,2011,5.6
6,California,6071,San Bernardino,2012,5.8
6,California,6071,San Bernardino,2013,5.9
6,California,6071,San Bernardino,2014,5.5
6,California,6071,San Bernardino,2015,5.8
6,California,6071,San Bernardino,2016,5.8
6,California,6071,San Bernardino,2017,5.8
6,California,6071,San Bernardino,2018,6.1
6,California,6071,San Bernardino,2019,6.4
6,California,6071,San Bernardino,2020,6.5
6,California,6073,San Diego,2000,4.6
6,California,6073,San Diego,2001,4.7
6,California,6073,San Diego,2002,4.6
6,California,6073,San Diego,2003,4.7
6,California,6073,San Diego,2004,4.8
6,California,6073,San Diego,2005,5
6,California,6073,San Diego,2006,4.7
6,California,6073,San Diego,2007,5.1
6,California,6073,San Diego,2008,5
6,California,6073,San Diego,2009,4.9
6,California,6073,San Diego,2010,4.9
6,California,6073,San Diego,2011,4.9
6,California,6073,San Diego,2012,4.8
6,California,6073,San Diego,2013,4.7
6,California,6073,San Diego,2014,4.8
6,California,6073,San Diego,2015,4.8
6,California,6073,San Diego,2016,5
6,California,6073,San Diego,2017,5
6,California,6073,San Diego,2018,5.5
6,California,6073,San Diego,2019,5.3
6,California,6073,San Diego,2020,5.3
6,California,6075,San Francisco,2000,5
6,California,6075,San Francisco,2001,5.7
6,California,6075,San Francisco,2002,4.8
6,California,6075,San Francisco,2003,5.2
6,California,6075,San Francisco,2004,5.1
6,California,6075,San Francisco,2005,5.2
6,California,6075,San Francisco,2006,5.1
6,California,6075,San Francisco,2007,5.3
6,California,6075,San Francisco,2008,5.1
6,California,6075,San Francisco,2009,4.8
6,California,6075,San Francisco,2010,5.1
6,California,6075,San Francisco,2011,5.1
6,California,6075,San Francisco,2012,5.3
6,California,6075,San Francisco,2013,5.4
6,California,6075,San Francisco,2014,5
6,California,6075,San Francisco,2015,5.1
6,California,6075,San Francisco,2016,5.4
6,California,6075,San Francisco,2017,5.2
6,California,6075,San Francisco,2018,5.1
6,California,6075,San Francisco,2019,5.6
6,California,6075,San Francisco,2020,5.6
6,California,6077,San Joaquin,2000,5.3
6,California,6077,San Joaquin,2001,5.1
6,California,6077,San Joaquin,2002,5.6
6,California,6077,San Joaquin,2003,5.5
6,California,6077,San Joaquin,2004,5.2
6,California,6077,San Joaquin,2005,5.5
6,California,6077,San Joaquin,2006,5.6
6,California,6077,San Joaquin,2007,5.4
6,California,6077,San Joaquin,2008,5.8
6,California,6077,San Joaquin,2009,5.5
6,California,6077,San Joaquin,2010,5.7
6,California,6077,San Joaquin,2011,5.5
6,California,6077,San Joaquin,2012,5.7
6,California,6077,San Joaquin,2013,5.8
6,California,6077,San Joaquin,2014,5.4
6,California,6077,San Joaquin,2015,6.2
6,California,6077,San Joaquin,2016,6.2
6,California,6077,San Joaquin,2017,6.1
6,California,6077,San Joaquin,2018,6
6,California,6077,San Joaquin,2019,6.4
6,California,6077,San Joaquin,2020,5.9
6,California,6079,San Luis Obispo,2000,4.3
6,California,6079,San Luis Obispo,2001,4.2
6,California,6079,San Luis Obispo,2002,4.1
6,California,6079,San Luis Obispo,2003,4.4
6,California,6079,San Luis Obispo,2004,4.6
6,California,6079,San Luis Obispo,2005,5
6,California,6079,San Luis Obispo,2006,4.3
6,California,6079,San Luis Obispo,2007,4.6
6,California,6079,San Luis Obispo,2008,4.5
6,California,6079,San Luis Obispo,2009,4
6,California,6079,San Luis Obispo,2010,3.8
6,California,6079,San Luis Obispo,2011,3.8
6,California,6079,San Luis Obispo,2012,3.4
6,California,6079,San Luis Obispo,2013,5.3
6,California,6079,San Luis Obispo,2014,4
6,California,6079,San Luis Obispo,2015,4.6
6,California,6079,San Luis Obispo,2016,4.3
6,California,6079,San Luis Obispo,2017,4.4
6,California,6079,San Luis Obispo,2018,4.3
6,California,6079,San Luis Obispo,2019,4.5
6,California,6079,San Luis Obispo,2020,4.5
6,California,6081,San Mateo,2000,4.7
6,California,6081,San Mateo,2001,4.1
6,California,6081,San Mateo,2002,4.5
6,California,6081,San Mateo,2003,5
6,California,6081,San Mateo,2004,4.6
6,California,6081,San Mateo,2005,4.8
6,California,6081,San Mateo,2006,4.9
6,California,6081,San Mateo,2007,4.9
6,California,6081,San Mateo,2008,4.7
6,California,6081,San Mateo,2009,4.9
6,California,6081,San Mateo,2010,5.5
6,California,6081,San Mateo,2011,4.8
6,California,6081,San Mateo,2012,4.9
6,California,6081,San Mateo,2013,4.8
6,California,6081,San Mateo,2014,5
6,California,6081,San Mateo,2015,5.4
6,California,6081,San Mateo,2016,4.8
6,California,6081,San Mateo,2017,5.4
6,California,6081,San Mateo,2018,5
6,California,6081,San Mateo,2019,4.9
6,California,6081,San Mateo,2020,5.4
6,California,6083,Santa Barbara,2000,4.2
6,California,6083,Santa Barbara,2001,4.9
6,California,6083,Santa Barbara,2002,4.6
6,California,6083,Santa Barbara,2003,5.2
6,California,6083,Santa Barbara,2004,5
6,California,6083,Santa Barbara,2005,4.8
6,California,6083,Santa Barbara,2006,4.8
6,California,6083,Santa Barbara,2007,4.7
6,California,6083,Santa Barbara,2008,4.6
6,California,6083,Santa Barbara,2009,4.6
6,California,6083,Santa Barbara,2010,4.5
6,California,6083,Santa Barbara,2011,4.7
6,California,6083,Santa Barbara,2012,4.9
6,California,6083,Santa Barbara,2013,4.9
6,California,6083,Santa Barbara,2014,4.9
6,California,6083,Santa Barbara,2015,5
6,California,6083,Santa Barbara,2016,5.5
6,California,6083,Santa Barbara,2017,6.1
6,California,6083,Santa Barbara,2018,5.8
6,California,6083,Santa Barbara,2019,5
6,California,6083,Santa Barbara,2020,5.6
6,California,6085,Santa Clara,2000,4.7
6,California,6085,Santa Clara,2001,4.6
6,California,6085,Santa Clara,2002,4.7
6,California,6085,Santa Clara,2003,4.9
6,California,6085,Santa Clara,2004,4.9
6,California,6085,Santa Clara,2005,4.9
6,California,6085,Santa Clara,2006,5.1
6,California,6085,Santa Clara,2007,4.9
6,California,6085,Santa Clara,2008,4.8
6,California,6085,Santa Clara,2009,5.3
6,California,6085,Santa Clara,2010,5.1
6,California,6085,Santa Clara,2011,5.2
6,California,6085,Santa Clara,2012,5.1
6,California,6085,Santa Clara,2013,5.4
6,California,6085,Santa Clara,2014,5.2
6,California,6085,Santa Clara,2015,5.3
6,California,6085,Santa Clara,2016,5.4
6,California,6085,Santa Clara,2017,5.3
6,California,6085,Santa Clara,2018,5.4
6,California,6085,Santa Clara,2019,5.7
6,California,6085,Santa Clara,2020,5.8
6,California,6087,Santa Cruz,2000,4.1
6,California,6087,Santa Cruz,2001,3.9
6,California,6087,Santa Cruz,2002,4.3
6,California,6087,Santa Cruz,2003,3.9
6,California,6087,Santa Cruz,2004,3.7
6,California,6087,Santa Cruz,2005,4.3
6,California,6087,Santa Cruz,2006,4.3
6,California,6087,Santa Cruz,2007,4.6
6,California,6087,Santa Cruz,2008,4.5
6,California,6087,Santa Cruz,2009,4.3
6,California,6087,Santa Cruz,2010,3.9
6,California,6087,Santa Cruz,2011,3.8
6,California,6087,Santa Cruz,2012,4.4
6,California,6087,Santa Cruz,2013,4.2
6,California,6087,Santa Cruz,2014,3.8
6,California,6087,Santa Cruz,2015,5.3
6,California,6087,Santa Cruz,2016,4.2
6,California,6087,Santa Cruz,2017,4.7
6,California,6087,Santa Cruz,2018,4.9
6,California,6087,Santa Cruz,2019,5.1
6,California,6087,Santa Cruz,2020,4.2
6,California,6089,Shasta,2000,5
6,California,6089,Shasta,2001,4.4
6,California,6089,Shasta,2002,4.9
6,California,6089,Shasta,2003,5
6,California,6089,Shasta,2004,4.2
6,California,6089,Shasta,2005,5.8
6,California,6089,Shasta,2006,4.6
6,California,6089,Shasta,2007,5.5
6,California,6089,Shasta,2008,4.6
6,California,6089,Shasta,2009,4.5
6,California,6089,Shasta,2010,4.7
6,California,6089,Shasta,2011,5.5
6,California,6089,Shasta,2012,4.5
6,California,6089,Shasta,2013,4.8
6,California,6089,Shasta,2014,4.3
6,California,6089,Shasta,2015,4.5
6,California,6089,Shasta,2016,6
6,California,6089,Shasta,2017,5.9
6,California,6089,Shasta,2018,4.5
6,California,6089,Shasta,2019,5.7
6,California,6089,Shasta,2020,5.5
6,California,6091,Sierra,2000,No Events
6,California,6091,Sierra,2001,No Events
6,California,6091,Sierra,2002,Suppressed
6,California,6091,Sierra,2003,Suppressed
6,California,6091,Sierra,2004,Suppressed
6,California,6091,Sierra,2005,No Events
6,California,6091,Sierra,2006,Suppressed
6,California,6091,Sierra,2007,Suppressed
6,California,6091,Sierra,2008,Suppressed
6,California,6091,Sierra,2009,Suppressed
6,California,6091,Sierra,2010,Suppressed
6,California,6091,Sierra,2011,Suppressed
6,California,6091,Sierra,2012,Suppressed
6,California,6091,Sierra,2013,Suppressed
6,California,6091,Sierra,2014,Suppressed
6,California,6091,Sierra,2015,Suppressed
6,California,6091,Sierra,2016,Suppressed
6,California,6091,Sierra,2017,Suppressed
6,California,6091,Sierra,2018,Suppressed
6,California,6091,Sierra,2019,Suppressed
6,California,6091,Sierra,2020,Suppressed
6,California,6093,Siskiyou,2000,Suppressed
6,California,6093,Siskiyou,2001,6.8
6,California,6093,Siskiyou,2002,6.7
6,California,6093,Siskiyou,2003,4.6
6,California,6093,Siskiyou,2004,7.3
6,California,6093,Siskiyou,2005,Suppressed
6,California,6093,Siskiyou,2006,4.8
6,California,6093,Siskiyou,2007,7.2
6,California,6093,Siskiyou,2008,6.5
6,California,6093,Siskiyou,2009,5.2
6,California,6093,Siskiyou,2010,6.9
6,California,6093,Siskiyou,2011,5
6,California,6093,Siskiyou,2012,5.8
6,California,6093,Siskiyou,2013,7.4
6,California,6093,Siskiyou,2014,Suppressed
6,California,6093,Siskiyou,2015,6.9
6,California,6093,Siskiyou,2016,Suppressed
6,California,6093,Siskiyou,2017,4.8
6,California,6093,Siskiyou,2018,7.6
6,California,6093,Siskiyou,2019,8.7
6,California,6093,Siskiyou,2020,7.6
6,California,6095,Solano,2000,5.4
6,California,6095,Solano,2001,5.7
6,California,6095,Solano,2002,5.5
6,California,6095,Solano,2003,4.9
6,California,6095,Solano,2004,5.7
6,California,6095,Solano,2005,5.4
6,California,6095,Solano,2006,5.7
6,California,6095,Solano,2007,5.2
6,California,6095,Solano,2008,5.7
6,California,6095,Solano,2009,5.4
6,California,6095,Solano,2010,5.1
6,California,6095,Solano,2011,5.4
6,California,6095,Solano,2012,5.4
6,California,6095,Solano,2013,5.3
6,California,6095,Solano,2014,5.4
6,California,6095,Solano,2015,4.8
6,California,6095,Solano,2016,5.1
6,California,6095,Solano,2017,5.1
6,California,6095,Solano,2018,6.2
6,California,6095,Solano,2019,6
6,California,6095,Solano,2020,5
6,California,6097,Sonoma,2000,4.4
6,California,6097,Sonoma,2001,4.2
6,California,6097,Sonoma,2002,3.2
6,California,6097,Sonoma,2003,4.3
6,California,6097,Sonoma,2004,4.1
6,California,6097,Sonoma,2005,4.6
6,California,6097,Sonoma,2006,4.1
6,California,6097,Sonoma,2007,4.2
6,California,6097,Sonoma,2008,4.2
6,California,6097,Sonoma,2009,4.1
6,California,6097,Sonoma,2010,4.2
6,California,6097,Sonoma,2011,3.5
6,California,6097,Sonoma,2012,4.2
6,California,6097,Sonoma,2013,4.2
6,California,6097,Sonoma,2014,4.2
6,California,6097,Sonoma,2015,4
6,California,6097,Sonoma,2016,4.5
6,California,6097,Sonoma,2017,4.3
6,California,6097,Sonoma,2018,4.6
6,California,6097,Sonoma,2019,4.2
6,California,6097,Sonoma,2020,4.4
6,California,6099,Stanislaus,2000,4.5
6,California,6099,Stanislaus,2001,4.9
6,California,6099,Stanislaus,2002,4.9
6,California,6099,Stanislaus,2003,5
6,California,6099,Stanislaus,2004,5
6,California,6099,Stanislaus,2005,4.8
6,California,6099,Stanislaus,2006,5.3
6,California,6099,Stanislaus,2007,5.1
6,California,6099,Stanislaus,2008,4.8
6,California,6099,Stanislaus,2009,5
6,California,6099,Stanislaus,2010,4.9
6,California,6099,Stanislaus,2011,4.4
6,California,6099,Stanislaus,2012,5.1
6,California,6099,Stanislaus,2013,5
6,California,6099,Stanislaus,2014,5
6,California,6099,Stanislaus,2015,4.9
6,California,6099,Stanislaus,2016,5.4
6,California,6099,Stanislaus,2017,5.6
6,California,6099,Stanislaus,2018,4.8
6,California,6099,Stanislaus,2019,4.6
6,California,6099,Stanislaus,2020,5.4
6,California,6101,Sutter,2000,4.7
6,California,6101,Sutter,2001,4.4
6,California,6101,Sutter,2002,4
6,California,6101,Sutter,2003,4.1
6,California,6101,Sutter,2004,5
6,California,6101,Sutter,2005,4.6
6,California,6101,Sutter,2006,4.4
6,California,6101,Sutter,2007,3.9
6,California,6101,Sutter,2008,5.2
6,California,6101,Sutter,2009,4.4
6,California,6101,Sutter,2010,4.1
6,California,6101,Sutter,2011,4.6
6,California,6101,Sutter,2012,4.3
6,California,6101,Sutter,2013,4.6
6,California,6101,Sutter,2014,5.2
6,California,6101,Sutter,2015,4.8
6,California,6101,Sutter,2016,6.3
6,California,6101,Sutter,2017,4.7
6,California,6101,Sutter,2018,5.5
6,California,6101,Sutter,2019,5.7
6,California,6101,Sutter,2020,4.5
6,California,6103,Tehama,2000,5.1
6,California,6103,Tehama,2001,Suppressed
6,California,6103,Tehama,2002,4.5
6,California,6103,Tehama,2003,5.5
6,California,6103,Tehama,2004,4.4
6,California,6103,Tehama,2005,4.5
6,California,6103,Tehama,2006,4
6,California,6103,Tehama,2007,4.7
6,California,6103,Tehama,2008,4
6,California,6103,Tehama,2009,4
6,California,6103,Tehama,2010,4.7
6,California,6103,Tehama,2011,4.3
6,California,6103,Tehama,2012,4.6
6,California,6103,Tehama,2013,4.3
6,California,6103,Tehama,2014,4.5
6,California,6103,Tehama,2015,4.5
6,California,6103,Tehama,2016,4.4
6,California,6103,Tehama,2017,4.6
6,California,6103,Tehama,2018,5.9
6,California,6103,Tehama,2019,Suppressed
6,California,6103,Tehama,2020,5.2
6,California,6105,Trinity,2000,Suppressed
6,California,6105,Trinity,2001,Suppressed
6,California,6105,Trinity,2002,Suppressed
6,California,6105,Trinity,2003,Suppressed
6,California,6105,Trinity,2004,Suppressed
6,California,6105,Trinity,2005,Suppressed
6,California,6105,Trinity,2006,Suppressed
6,California,6105,Trinity,2007,Suppressed
6,California,6105,Trinity,2008,Suppressed
6,California,6105,Trinity,2009,Suppressed
6,California,6105,Trinity,2010,Suppressed
6,California,6105,Trinity,2011,Suppressed
6,California,6105,Trinity,2012,Suppressed
6,California,6105,Trinity,2013,Suppressed
6,California,6105,Trinity,2014,Suppressed
6,California,6105,Trinity,2015,Suppressed
6,California,6105,Trinity,2016,Suppressed
6,California,6105,Trinity,2017,Suppressed
6,California,6105,Trinity,2018,Suppressed
6,California,6105,Trinity,2019,Suppressed
6,California,6105,Trinity,2020,Suppressed
6,California,6107,Tulare,2000,5.1
6,California,6107,Tulare,2001,4.4
6,California,6107,Tulare,2002,4.5
6,California,6107,Tulare,2003,5
6,California,6107,Tulare,2004,5.2
6,California,6107,Tulare,2005,5.2
6,California,6107,Tulare,2006,5.3
6,California,6107,Tulare,2007,4.9
6,California,6107,Tulare,2008,5.1
6,California,6107,Tulare,2009,4.9
6,California,6107,Tulare,2010,5.2
6,California,6107,Tulare,2011,5.2
6,California,6107,Tulare,2012,4.5
6,California,6107,Tulare,2013,5.6
6,California,6107,Tulare,2014,5.4
6,California,6107,Tulare,2015,5.4
6,California,6107,Tulare,2016,5.5
6,California,6107,Tulare,2017,6.1
6,California,6107,Tulare,2018,5.6
6,California,6107,Tulare,2019,5.6
6,California,6107,Tulare,2020,5.4
6,California,6109,Tuolumne,2000,4.8
6,California,6109,Tuolumne,2001,Suppressed
6,California,6109,Tuolumne,2002,Suppressed
6,California,6109,Tuolumne,2003,Suppressed
6,California,6109,Tuolumne,2004,Suppressed
6,California,6109,Tuolumne,2005,Suppressed
6,California,6109,Tuolumne,2006,4.6
6,California,6109,Tuolumne,2007,Suppressed
6,California,6109,Tuolumne,2008,4.7
6,California,6109,Tuolumne,2009,2.4
6,California,6109,Tuolumne,2010,Suppressed
6,California,6109,Tuolumne,2011,Suppressed
6,California,6109,Tuolumne,2012,5.1
6,California,6109,Tuolumne,2013,4.5
6,California,6109,Tuolumne,2014,6.5
6,California,6109,Tuolumne,2015,4.7
6,California,6109,Tuolumne,2016,6.2
6,California,6109,Tuolumne,2017,Suppressed
6,California,6109,Tuolumne,2018,5.2
6,California,6109,Tuolumne,2019,5
6,California,6109,Tuolumne,2020,Suppressed
6,California,6111,Ventura,2000,4.5
6,California,6111,Ventura,2001,4.3
6,California,6111,Ventura,2002,4.5
6,California,6111,Ventura,2003,4.7
6,California,6111,Ventura,2004,5.2
6,California,6111,Ventura,2005,4.6
6,California,6111,Ventura,2006,5.1
6,California,6111,Ventura,2007,4.8
6,California,6111,Ventura,2008,5
6,California,6111,Ventura,2009,4.4
6,California,6111,Ventura,2010,4.9
6,California,6111,Ventura,2011,4.7
6,California,6111,Ventura,2012,4.5
6,California,6111,Ventura,2013,4.6
6,California,6111,Ventura,2014,4.8
6,California,6111,Ventura,2015,4.6
6,California,6111,Ventura,2016,4.2
6,California,6111,Ventura,2017,4.7
6,California,6111,Ventura,2018,4.5
6,California,6111,Ventura,2019,5.1
6,California,6111,Ventura,2020,5.1
6,California,6113,Yolo,2000,4.4
6,California,6113,Yolo,2001,3.6
6,California,6113,Yolo,2002,4.8
6,California,6113,Yolo,2003,3.3
6,California,6113,Yolo,2004,4.3
6,California,6113,Yolo,2005,4.5
6,California,6113,Yolo,2006,3.7
6,California,6113,Yolo,2007,4.2
6,California,6113,Yolo,2008,3.9
6,California,6113,Yolo,2009,3.7
6,California,6113,Yolo,2010,4
6,California,6113,Yolo,2011,4.5
6,California,6113,Yolo,2012,4
6,California,6113,Yolo,2013,4.7
6,California,6113,Yolo,2014,3.5
6,California,6113,Yolo,2015,3.8
6,California,6113,Yolo,2016,4.3
6,California,6113,Yolo,2017,4.8
6,California,6113,Yolo,2018,3.8
6,California,6113,Yolo,2019,4.8
6,California,6113,Yolo,2020,5.4
6,California,6115,Yuba,2000,5
6,California,6115,Yuba,2001,6.2
6,California,6115,Yuba,2002,6.6
6,California,6115,Yuba,2003,4.7
6,California,6115,Yuba,2004,5.6
6,California,6115,Yuba,2005,5.3
6,California,6115,Yuba,2006,4.6
6,California,6115,Yuba,2007,4.3
6,California,6115,Yuba,2008,5.1
6,California,6115,Yuba,2009,4.1
6,California,6115,Yuba,2010,4.8
6,California,6115,Yuba,2011,4.6
6,California,6115,Yuba,2012,4
6,California,6115,Yuba,2013,4.6
6,California,6115,Yuba,2014,4.9
6,California,6115,Yuba,2015,5.2
6,California,6115,Yuba,2016,5.3
6,California,6115,Yuba,2017,6.3
6,California,6115,Yuba,2018,6.5
6,California,6115,Yuba,2019,5.5
6,California,6115,Yuba,2020,5.3
